"","date","data"
"98",2014-04-08,221
"99",2014-04-09,205
"100",2014-04-10,171
"101",2014-04-11,141
"102",2014-04-12,183
"103",2014-04-13,206
"104",2014-04-14,300
"105",2014-04-15,151
"106",2014-04-16,144
"107",2014-04-17,182
"108",2014-04-18,203
"109",2014-04-19,150
"110",2014-04-20,141
"111",2014-04-21,124
"112",2014-04-22,159
"113",2014-04-23,186
"114",2014-04-24,178
"115",2014-04-25,190
"116",2014-04-26,111
"117",2014-04-27,142
"118",2014-04-28,148
"119",2014-04-29,176
"120",2014-04-30,182
"121",2014-05-01,188
"122",2014-05-02,108
"123",2014-05-03,156
"124",2014-05-04,123
"125",2014-05-05,122
"126",2014-05-06,171
"127",2014-05-07,152
"128",2014-05-08,167
"129",2014-05-09,154
"130",2014-05-10,142
"131",2014-05-11,92
"132",2014-05-12,121
"133",2014-05-13,135
"134",2014-05-14,73
"135",2014-05-15,151
"136",2014-05-16,160
"137",2014-05-17,151
"138",2014-05-18,169
"139",2014-05-19,177
"140",2014-05-20,138
"141",2014-05-21,173
"142",2014-05-22,207
"143",2014-05-23,160
"144",2014-05-24,168
"145",2014-05-25,128
"146",2014-05-26,65
"147",2014-05-27,83
"148",2014-05-28,87
"149",2014-05-29,116
"150",2014-05-30,169
"151",2014-05-31,181
"152",2014-06-01,134
"153",2014-06-02,98
"154",2014-06-03,116
"155",2014-06-04,147
"156",2014-06-05,151
"157",2014-06-06,115
"158",2014-06-07,42
"159",2014-06-08,112
"160",2014-06-09,97
"161",2014-06-10,159
"162",2014-06-11,108
"163",2014-06-12,88
"164",2014-06-13,130
"165",2014-06-14,109
"166",2014-06-15,182
"167",2014-06-16,197
"168",2014-06-17,149
"169",2014-06-18,142
"170",2014-06-19,192
"171",2014-06-20,112
"172",2014-06-21,143
"173",2014-06-22,94
"174",2014-06-23,74
"175",2014-06-24,136
"176",2014-06-25,167
"177",2014-06-26,192
"178",2014-06-27,64
"179",2014-06-28,66
"180",2014-06-29,123
"181",2014-06-30,155
"182",2014-07-01,176
"183",2014-07-02,143
"184",2014-07-03,255
"185",2014-07-04,259
"186",2014-07-05,186
"187",2014-07-06,244
"188",2014-07-07,205
"189",2014-07-08,146
"190",2014-07-09,77
"191",2014-07-10,89
"192",2014-07-11,91
"193",2014-07-12,49
"194",2014-07-13,68
"195",2014-07-14,93
"196",2014-07-15,126
"197",2014-07-16,180
"198",2014-07-17,194
"199",2014-07-18,190
"200",2014-07-19,149
"201",2014-07-20,150
"202",2014-07-21,86
"203",2014-07-22,52
"204",2014-07-23,73
"205",2014-07-24,145
"206",2014-07-25,146
"207",2014-07-26,170
"208",2014-07-27,171
"209",2014-07-28,175
"210",2014-07-29,179
"211",2014-07-30,191
"212",2014-07-31,232
"213",2014-08-01,196
"214",2014-08-02,170
"215",2014-08-03,180
"216",2014-08-04,83
"217",2014-08-05,67
"218",2014-08-06,86
"219",2014-08-07,144
"220",2014-08-08,140
"221",2014-08-09,156
"222",2014-08-10,91
"223",2014-08-11,73
"224",2014-08-12,84
"225",2014-08-13,82
"226",2014-08-14,85
"227",2014-08-15,102
"228",2014-08-16,139
"229",2014-08-17,116
"230",2014-08-18,140
"231",2014-08-19,157
"232",2014-08-20,170
"233",2014-08-21,188
"234",2014-08-22,113
"235",2014-08-23,187
"236",2014-08-24,61
"237",2014-08-25,56
"238",2014-08-26,69
"239",2014-08-27,129
"240",2014-08-28,166
"241",2014-08-29,164
"242",2014-08-30,204
"243",2014-08-31,168
"244",2014-09-01,182
"245",2014-09-02,81
"246",2014-09-03,47
"247",2014-09-04,112
"248",2014-09-05,167
"249",2014-09-06,191
"250",2014-09-07,201
"251",2014-09-08,42
"252",2014-09-09,106
"253",2014-09-10,143
"254",2014-09-11,170
"255",2014-09-12,156
"256",2014-09-13,146
"257",2014-09-14,110
"258",2014-09-15,63
"259",2014-09-16,112
"260",2014-09-17,118
"261",2014-09-18,145
"262",2014-09-19,168
"263",2014-09-20,192
"264",2014-09-21,179
"265",2014-09-22,176
"266",2014-09-23,139
"267",2014-09-24,87
"268",2014-09-25,187
"269",2014-09-26,198
"270",2014-09-27,97
"271",2014-09-28,153
"272",2014-09-29,116
"273",2014-09-30,77
"274",2014-10-01,164
"275",2014-10-02,142
"276",2014-10-03,192
"277",2014-10-04,168
"278",2014-10-05,96
"279",2014-10-06,91
"280",2014-10-07,201
"281",2014-10-08,346
"282",2014-10-09,415
"283",2014-10-10,376
"284",2014-10-11,258
"285",2014-10-12,28
"286",2014-10-13,43
"287",2014-10-14,116
"288",2014-10-15,108
"289",2014-10-16,106
"290",2014-10-17,178
"291",2014-10-18,251
"292",2014-10-19,338
"293",2014-10-20,269
"294",2014-10-21,114
"295",2014-10-22,167
"296",2014-10-23,198
"297",2014-10-24,304
"298",2014-10-25,405
"299",2014-10-26,126
"300",2014-10-27,91
"301",2014-10-28,151
"302",2014-10-29,193
"303",2014-10-30,240
"304",2014-10-31,237
"305",2014-11-01,96
"306",2014-11-02,32
"307",2014-11-03,78
"308",2014-11-04,192
"309",2014-11-05,119
"310",2014-11-06,45
"311",2014-11-07,131
"312",2014-11-08,161
"313",2014-11-09,140
"314",2014-11-10,153
"315",2014-11-11,89
"316",2014-11-12,26
"317",2014-11-13,79
"318",2014-11-14,113
"319",2014-11-15,228
"320",2014-11-16,171
"321",2014-11-17,73
"322",2014-11-18,161
"323",2014-11-19,366
"324",2014-11-20,403
"325",2014-11-21,254
"326",2014-11-22,99
"327",2014-11-23,191
"328",2014-11-24,157
"329",2014-11-25,230
"330",2014-11-26,345
"331",2014-11-27,126
"332",2014-11-28,170
"333",2014-11-29,350
"334",2014-11-30,145
"335",2014-12-01,54
"336",2014-12-02,112
"337",2014-12-03,63
"338",2014-12-04,37
"339",2014-12-05,76
"340",2014-12-06,137
"341",2014-12-07,119
"342",2014-12-08,122
"343",2014-12-09,382
"344",2014-12-10,199
"345",2014-12-11,72
"346",2014-12-12,51
"347",2014-12-13,111
"348",2014-12-14,174
"349",2014-12-15,130
"350",2014-12-16,44
"351",2014-12-17,161
"352",2014-12-18,222
"353",2014-12-19,120
"354",2014-12-20,41
"355",2014-12-21,60
"356",2014-12-22,170
"357",2014-12-23,170
"358",2014-12-24,54
"359",2014-12-25,82
"360",2014-12-26,226
"361",2014-12-27,288
"362",2014-12-28,255
"363",2014-12-29,225.5
"364",2014-12-30,196
"365",2014-12-31,166.5
"366",2015-01-01,137
"367",2015-01-02,123
"368",2015-01-03,252
"369",2015-01-04,258
"370",2015-01-05,150
"371",2015-01-06,96
"372",2015-01-07,150
"373",2015-01-08,222
"374",2015-01-09,148
"375",2015-01-10,245
"376",2015-01-11,79
"377",2015-01-12,179
"378",2015-01-13,239
"379",2015-01-14,288
"380",2015-01-15,396
"381",2015-01-16,143
"382",2015-01-17,120
"383",2015-01-18,135
"384",2015-01-19,117
"385",2015-01-20,169
"386",2015-01-21,58
"387",2015-01-22,173
"388",2015-01-23,276
"389",2015-01-24,157
"390",2015-01-25,189
"391",2015-01-26,135
"392",2015-01-27,66
"393",2015-01-28,99
"394",2015-01-29,120
"395",2015-01-30,45
"396",2015-01-31,84
"397",2015-02-01,151
"398",2015-02-02,212
"399",2015-02-03,167
"400",2015-02-04,45
"401",2015-02-05,76
"402",2015-02-06,152
"403",2015-02-07,40
"404",2015-02-08,70
"405",2015-02-09,184
"406",2015-02-10,199
"407",2015-02-11,101
"408",2015-02-12,91
"409",2015-02-13,204
"410",2015-02-14,315
"411",2015-02-15,342
"412",2015-02-16,166
"413",2015-02-17,75
"414",2015-02-18,93
"415",2015-02-19,249
"416",2015-02-20,197
"417",2015-02-21,209
"418",2015-02-22,106
"419",2015-02-23,113
"420",2015-02-24,223
"421",2015-02-25,112
"422",2015-02-26,56
"423",2015-02-27,77
"424",2015-02-28,205
"425",2015-03-01,104
"426",2015-03-02,126
"427",2015-03-03,31
"428",2015-03-04,69
"429",2015-03-05,179
"430",2015-03-06,251
"431",2015-03-07,282
"432",2015-03-08,166
"433",2015-03-09,31
"434",2015-03-10,79
"435",2015-03-11,107
"436",2015-03-12,156
"437",2015-03-13,127
"438",2015-03-14,174
"439",2015-03-15,186
"440",2015-03-16,262
"441",2015-03-17,262
"442",2015-03-18,117
"443",2015-03-19,169
"444",2015-03-20,115
"445",2015-03-21,65
"446",2015-03-22,69
"447",2015-03-23,101
"448",2015-03-24,164
"449",2015-03-25,185
"450",2015-03-26,173
"451",2015-03-27,174
"452",2015-03-28,134
"453",2015-03-29,165
"454",2015-03-30,207
"455",2015-03-31,196
"456",2015-04-01,131
"457",2015-04-02,110
"458",2015-04-03,87
"459",2015-04-04,137
"460",2015-04-05,118
"461",2015-04-06,72
"462",2015-04-07,75
"463",2015-04-08,171
"464",2015-04-09,212
"465",2015-04-10,231
"466",2015-04-11,215
"467",2015-04-12,62
"468",2015-04-13,97
"469",2015-04-14,150
"470",2015-04-15,211
"471",2015-04-16,95
"472",2015-04-17,153
"473",2015-04-18,197
"474",2015-04-19,136
"475",2015-04-20,150
"476",2015-04-21,142
"477",2015-04-22,130
"478",2015-04-23,134
"479",2015-04-24,144
"480",2015-04-25,166
"481",2015-04-26,180
"482",2015-04-27,168
"483",2015-04-28,126
"484",2015-04-29,183
"485",2015-04-30,177
"486",2015-05-01,195
"487",2015-05-02,119
"488",2015-05-03,112
"489",2015-05-04,66
"490",2015-05-05,124
"491",2015-05-06,71
"492",2015-05-07,137
"493",2015-05-08,118
"494",2015-05-09,109
"495",2015-05-10,117
"496",2015-05-11,87
"497",2015-05-12,66
"498",2015-05-13,156
"499",2015-05-14,74
"500",2015-05-15,86
"501",2015-05-16,127
"502",2015-05-17,187
"503",2015-05-18,123
"504",2015-05-19,52
"505",2015-05-20,54
"506",2015-05-21,102
"507",2015-05-22,143
"508",2015-05-23,171
"509",2015-05-24,185
"510",2015-05-25,172
"511",2015-05-26,165
"512",2015-05-27,171
"513",2015-05-28,180
"514",2015-05-29,150
"515",2015-05-30,153
"516",2015-05-31,147
"517",2015-06-01,174
"518",2015-06-02,104
"519",2015-06-03,101
"520",2015-06-04,124
"521",2015-06-05,123
"522",2015-06-06,81
"523",2015-06-07,59
"524",2015-06-08,57
"525",2015-06-09,135
"526",2015-06-10,149
"527",2015-06-11,71
"528",2015-06-12,35
"529",2015-06-13,47
"530",2015-06-14,60
"531",2015-06-15,161
"532",2015-06-16,170
"533",2015-06-17,107
"534",2015-06-18,66
"535",2015-06-19,61
"536",2015-06-20,80
"537",2015-06-21,115
"538",2015-06-22,159
"539",2015-06-23,219
"540",2015-06-24,169
"541",2015-06-25,169
"542",2015-06-26,175
"543",2015-06-27,135
"544",2015-06-28,180
"545",2015-06-29,148
"546",2015-06-30,49
"547",2015-07-01,62
"548",2015-07-02,27
"549",2015-07-03,78
"550",2015-07-04,85
"551",2015-07-05,146
"552",2015-07-06,140
"553",2015-07-07,145
"554",2015-07-08,173
"555",2015-07-09,146
"556",2015-07-10,112
"557",2015-07-11,166
"558",2015-07-12,169
"559",2015-07-13,118
"560",2015-07-14,104
"561",2015-07-15,98
"562",2015-07-16,104
"563",2015-07-17,96
"564",2015-07-18,118
"565",2015-07-19,152
"566",2015-07-20,162
"567",2015-07-21,181
"568",2015-07-22,140
"569",2015-07-23,112
"570",2015-07-24,131
"571",2015-07-25,161
"572",2015-07-26,175
"573",2015-07-27,138
"574",2015-07-28,124
"575",2015-07-29,165
"576",2015-07-30,104
"577",2015-07-31,71
"578",2015-08-01,155
"579",2015-08-02,151
"580",2015-08-03,129
"581",2015-08-04,57
"582",2015-08-05,156
"583",2015-08-06,113
"584",2015-08-07,158
"585",2015-08-08,112
"586",2015-08-09,132
"587",2015-08-10,109
"588",2015-08-11,168
"589",2015-08-12,162
"590",2015-08-13,179
"591",2015-08-14,123
"592",2015-08-15,76
"593",2015-08-16,100
"594",2015-08-17,158
"595",2015-08-18,120
"596",2015-08-19,138
"597",2015-08-20,94
"598",2015-08-21,50
"599",2015-08-22,50
"600",2015-08-23,72
"601",2015-08-24,52
"602",2015-08-25,59
"603",2015-08-26,42
"604",2015-08-27,44
"605",2015-08-28,57
"606",2015-08-29,78
"607",2015-08-30,84
"608",2015-08-31,91
"609",2015-09-01,42
"610",2015-09-02,34
"611",2015-09-03,48
"612",2015-09-04,134
"613",2015-09-05,68
"614",2015-09-06,60
"615",2015-09-07,79
"616",2015-09-08,135
"617",2015-09-09,108
"618",2015-09-10,36
"619",2015-09-11,37
"620",2015-09-12,28
"621",2015-09-13,60
"622",2015-09-14,143
"623",2015-09-15,172
"624",2015-09-16,190
"625",2015-09-17,194
"626",2015-09-18,146
"627",2015-09-19,56
"628",2015-09-20,162
"629",2015-09-21,159
"630",2015-09-22,182
"631",2015-09-23,78
"632",2015-09-24,163
"633",2015-09-25,53
"634",2015-09-26,83
"635",2015-09-27,123
"636",2015-09-28,118
"637",2015-09-29,119
"638",2015-09-30,72
"639",2015-10-01,40
"640",2015-10-02,70
"641",2015-10-03,69
"642",2015-10-04,176
"643",2015-10-05,242
"644",2015-10-06,326
"645",2015-10-07,286
"646",2015-10-08,27
"647",2015-10-09,62
"648",2015-10-10,22
"649",2015-10-11,31
"650",2015-10-12,42
"651",2015-10-13,91
"652",2015-10-14,180
"653",2015-10-15,181
"654",2015-10-16,255
"655",2015-10-17,354
"656",2015-10-18,132
"657",2015-10-19,123
"658",2015-10-20,161
"659",2015-10-21,132
"660",2015-10-22,90
"661",2015-10-23,123
"662",2015-10-24,129
"663",2015-10-25,89
"664",2015-10-26,88
"665",2015-10-27,52
"666",2015-10-28,32
"667",2015-10-29,37
"668",2015-10-30,72
"669",2015-10-31,110
"670",2015-11-01,147
"671",2015-11-02,164
"672",2015-11-03,219
"673",2015-11-04,256
"674",2015-11-05,166
"675",2015-11-06,61
"676",2015-11-07,55
"677",2015-11-08,127
"678",2015-11-09,198
"679",2015-11-10,192
"680",2015-11-11,184
"681",2015-11-12,217
"682",2015-11-13,255
"683",2015-11-14,308
"684",2015-11-15,264
"685",2015-11-16,140
"686",2015-11-17,132
"687",2015-11-18,143
"688",2015-11-19,165
"689",2015-11-20,150
"690",2015-11-21,118
"691",2015-11-22,128
"692",2015-11-23,82
"693",2015-11-24,86
"694",2015-11-25,113
"695",2015-11-26,74
"696",2015-11-27,293
"697",2015-11-28,352
"698",2015-11-29,301
"699",2015-11-30,421
"700",2015-12-01,488
"701",2015-12-02,29
"702",2015-12-03,37
"703",2015-12-04,61
"704",2015-12-05,104
"705",2015-12-06,215
"706",2015-12-07,234
"707",2015-12-08,317
"708",2015-12-09,317
"709",2015-12-10,158
"710",2015-12-11,101
"711",2015-12-12,215
"712",2015-12-13,254
"713",2015-12-14,199
"714",2015-12-15,26
"715",2015-12-16,30
"716",2015-12-17,116
"717",2015-12-18,144
"718",2015-12-19,219
"719",2015-12-20,279
"720",2015-12-21,288
"721",2015-12-22,375
"722",2015-12-23,317
"723",2015-12-24,157
"724",2015-12-25,525
"725",2015-12-26,316
"726",2015-12-27,123
"727",2015-12-28,180
"728",2015-12-29,361
"729",2015-12-30,157
"730",2015-12-31,122
"731",2016-01-01,155
"732",2016-01-02,188
"733",2016-01-03,221
"734",2016-01-04,82
"735",2016-01-05,79
"736",2016-01-06,72
"737",2016-01-07,43
"738",2016-01-08,79
"739",2016-01-09,142
"740",2016-01-10,125
"741",2016-01-11,47
"742",2016-01-12,50
"743",2016-01-13,64
"744",2016-01-14,142
"745",2016-01-15,184
"746",2016-01-16,187
"747",2016-01-17,87
"748",2016-01-18,38
"749",2016-01-19,132
"750",2016-01-20,207
"751",2016-01-21,198
"752",2016-01-22,50
"753",2016-01-23,47
"754",2016-01-24,48
"755",2016-01-25,69
"756",2016-01-26,85
"757",2016-01-27,181
"758",2016-01-28,219
"759",2016-01-29,148
"760",2016-01-30,117
"761",2016-01-31,53
"762",2016-02-01,52
"763",2016-02-02,80
"764",2016-02-03,106
"765",2016-02-04,58
"766",2016-02-05,44
"767",2016-02-06,76
"768",2016-02-07,113
"769",2016-02-08,221
"770",2016-02-09,114
"771",2016-02-10,182
"772",2016-02-11,216
"773",2016-02-12,206
"774",2016-02-13,47
"775",2016-02-14,32
"776",2016-02-15,38
"777",2016-02-16,40
"778",2016-02-17,116
"779",2016-02-18,55
"780",2016-02-19,55
"781",2016-02-20,49
"782",2016-02-21,167
"783",2016-02-22,128
"784",2016-02-23,49
"785",2016-02-24,79
"786",2016-02-25,70
"787",2016-02-26,91
"788",2016-02-27,71
"789",2016-02-28,93
"790",2016-02-29,96
"791",2016-03-01,188
"792",2016-03-02,232
"793",2016-03-03,345
"794",2016-03-04,374
"795",2016-03-05,150
"796",2016-03-06,156
"797",2016-03-07,81
"798",2016-03-08,45
"799",2016-03-09,41
"800",2016-03-10,44
"801",2016-03-11,66
"802",2016-03-12,176
"803",2016-03-13,68
"804",2016-03-14,154
"805",2016-03-15,194
"806",2016-03-16,284
"807",2016-03-17,298
"808",2016-03-18,238
"809",2016-03-19,147
"810",2016-03-20,139
"811",2016-03-21,189
"812",2016-03-22,185
"813",2016-03-23,64
"814",2016-03-24,47
"815",2016-03-25,70
"816",2016-03-26,45
"817",2016-03-27,40
"818",2016-03-28,159
"819",2016-03-29,57
"820",2016-03-30,68
"821",2016-03-31,203
"822",2016-04-01,106
"823",2016-04-02,26
"824",2016-04-03,44
"825",2016-04-04,148
"826",2016-04-05,179
"827",2016-04-06,183
"828",2016-04-07,160
"829",2016-04-08,68
"830",2016-04-09,156
"831",2016-04-10,137
"832",2016-04-11,144
"833",2016-04-12,155
"834",2016-04-13,191
"835",2016-04-14,92
"836",2016-04-15,148
"837",2016-04-16,79
"838",2016-04-17,50
"839",2016-04-18,53
"840",2016-04-19,140
"841",2016-04-20,145
"842",2016-04-21,173
"843",2016-04-22,89
"844",2016-04-23,81
"845",2016-04-24,152
"846",2016-04-25,160
"847",2016-04-26,160
"848",2016-04-27,166
"849",2016-04-28,161
"850",2016-04-29,171
"851",2016-04-30,210
"852",2016-05-01,213
"853",2016-05-02,144
"854",2016-05-03,94
"855",2016-05-04,78
"856",2016-05-05,116
"857",2016-05-06,112
"858",2016-05-07,49
"859",2016-05-08,153
"860",2016-05-09,105
"861",2016-05-10,117
"862",2016-05-11,183
"863",2016-05-12,72
"864",2016-05-13,109
"865",2016-05-14,110
"866",2016-05-15,94
"867",2016-05-16,80
"868",2016-05-17,143
"869",2016-05-18,146
"870",2016-05-19,161
"871",2016-05-20,163
"872",2016-05-21,153
"873",2016-05-22,136
"874",2016-05-23,141
"875",2016-05-24,81
"876",2016-05-25,64
"877",2016-05-26,109
"878",2016-05-27,141
"879",2016-05-28,119
"880",2016-05-29,117
"881",2016-05-30,159
"882",2016-05-31,156
"883",2016-06-01,127
"884",2016-06-02,139
"885",2016-06-03,160
"886",2016-06-04,164
"887",2016-06-05,149
"888",2016-06-06,160
"889",2016-06-07,137
"890",2016-06-08,188
"891",2016-06-09,176
"892",2016-06-10,124
"893",2016-06-11,42
"894",2016-06-12,141
"895",2016-06-13,124
"896",2016-06-14,106
"897",2016-06-15,55
"898",2016-06-16,81
"899",2016-06-17,83
"900",2016-06-18,112
"901",2016-06-19,144
"902",2016-06-20,172
"903",2016-06-21,180
"904",2016-06-22,112
"905",2016-06-23,144
"906",2016-06-24,50
"907",2016-06-25,48
"908",2016-06-26,103
"909",2016-06-27,136
"910",2016-06-28,150
"911",2016-06-29,175
"912",2016-06-30,129
"913",2016-07-01,46
"914",2016-07-02,106
"915",2016-07-03,152
"916",2016-07-04,195
"917",2016-07-05,163
"918",2016-07-06,141
"919",2016-07-07,169
"920",2016-07-08,159
"921",2016-07-09,147
"922",2016-07-10,144
"923",2016-07-11,154
"924",2016-07-12,85
"925",2016-07-13,58
"926",2016-07-14,92
"927",2016-07-15,102
"928",2016-07-16,101
"929",2016-07-17,153
"930",2016-07-18,168
"931",2016-07-19,176
"932",2016-07-20,95
"933",2016-07-21,59
"934",2016-07-22,147
"935",2016-07-23,168
"936",2016-07-24,129
"937",2016-07-25,103
"938",2016-07-26,46
"939",2016-07-27,122
"940",2016-07-28,101
"941",2016-07-29,170
"942",2016-07-30,194
"943",2016-07-31,129
"944",2016-08-01,137
"945",2016-08-02,112
"946",2016-08-03,124
"947",2016-08-04,162
"948",2016-08-05,131
"949",2016-08-06,164
"950",2016-08-07,62
"951",2016-08-08,87
"952",2016-08-09,111
"953",2016-08-10,152
"954",2016-08-11,154
"955",2016-08-12,115
"956",2016-08-13,66
"957",2016-08-14,55
"958",2016-08-15,70
"959",2016-08-16,69
"960",2016-08-17,137
"961",2016-08-18,156
"962",2016-08-19,57
"963",2016-08-20,117
"964",2016-08-21,126
"965",2016-08-22,107
"966",2016-08-23,130
"967",2016-08-24,154
"968",2016-08-25,35
"969",2016-08-26,32
"970",2016-08-27,43
"971",2016-08-28,36
"972",2016-08-29,48
"973",2016-08-30,85
"974",2016-08-31,53
"975",2016-09-01,23
"976",2016-09-02,40
"977",2016-09-03,59
"978",2016-09-04,143
"979",2016-09-05,72
"980",2016-09-06,70
"981",2016-09-07,109
"982",2016-09-08,60
"983",2016-09-09,52
"984",2016-09-10,46
"985",2016-09-11,88
"986",2016-09-12,89
"987",2016-09-13,163
"988",2016-09-14,165
"989",2016-09-15,155
"990",2016-09-16,180
"991",2016-09-17,99
"992",2016-09-18,56
"993",2016-09-19,37
"994",2016-09-20,61
"995",2016-09-21,151
"996",2016-09-22,171
"997",2016-09-23,187
"998",2016-09-24,165
"999",2016-09-25,217
"1000",2016-09-26,136
"1001",2016-09-27,65
"1002",2016-09-28,45
"1003",2016-09-29,130
"1004",2016-09-30,169
"1005",2016-10-01,202
"1006",2016-10-02,219
"1007",2016-10-03,176
"1008",2016-10-04,89
"1009",2016-10-05,141
"1010",2016-10-06,153
"1011",2016-10-07,115
"1012",2016-10-08,44
"1013",2016-10-09,98
"1014",2016-10-10,167
"1015",2016-10-11,181
"1016",2016-10-12,157
"1017",2016-10-13,217
"1018",2016-10-14,286
"1019",2016-10-15,243
"1020",2016-10-16,181
"1021",2016-10-17,139
"1022",2016-10-18,176
"1023",2016-10-19,270
"1024",2016-10-20,164
"1025",2016-10-21,125
"1026",2016-10-22,48
"1027",2016-10-23,83
"1028",2016-10-24,150
"1029",2016-10-25,178
"1030",2016-10-26,93
"1031",2016-10-27,96
"1032",2016-10-28,41
"1033",2016-10-29,79
"1034",2016-10-30,110
"1035",2016-10-31,35
"1036",2016-11-01,111
"1037",2016-11-02,184
"1038",2016-11-03,254
"1039",2016-11-04,298
"1040",2016-11-05,229
"1041",2016-11-06,148
"1042",2016-11-07,94
"1043",2016-11-08,102
"1044",2016-11-09,231
"1045",2016-11-10,198
"1046",2016-11-11,153
"1047",2016-11-12,155
"1048",2016-11-13,172
"1049",2016-11-14,86
"1050",2016-11-15,107
"1051",2016-11-16,182
"1052",2016-11-17,189
"1053",2016-11-18,244
"1054",2016-11-19,183
"1055",2016-11-20,131
"1056",2016-11-21,44
"1057",2016-11-22,36
"1058",2016-11-23,50
"1059",2016-11-24,136
"1060",2016-11-25,234
"1061",2016-11-26,332
"1062",2016-11-27,144
"1063",2016-11-28,151
"1064",2016-11-29,173
"1065",2016-11-30,142
"1066",2016-12-01,66
"1067",2016-12-02,172
"1068",2016-12-03,292
"1069",2016-12-04,327
"1070",2016-12-05,94
"1071",2016-12-06,164
"1072",2016-12-07,201
"1073",2016-12-08,136
"1074",2016-12-09,69
"1075",2016-12-10,120
"1076",2016-12-11,259
"1077",2016-12-12,271
"1078",2016-12-13,87
"1079",2016-12-14,72
"1080",2016-12-15,85
"1081",2016-12-16,182
"1082",2016-12-17,279
"1083",2016-12-18,293
"1084",2016-12-19,271
"1085",2016-12-20,407
"1086",2016-12-21,418
"1087",2016-12-22,131
"1088",2016-12-23,83
"1089",2016-12-24,194
"1090",2016-12-25,214
"1091",2016-12-26,114
"1092",2016-12-27,85
"1093",2016-12-28,122
"1094",2016-12-29,104
"1095",2016-12-30,318
"1096",2016-12-31,379
"1097",2017-01-01,486
"1098",2017-01-02,273
"1099",2017-01-03,383
"1100",2017-01-04,437
"1101",2017-01-05,281
"1102",2017-01-06,285
"1103",2017-01-07,244
"1104",2017-01-08,77
"1105",2017-01-09,77
"1106",2017-01-10,71
"1107",2017-01-11,149
"1108",2017-01-12,104
"1109",2017-01-13,38
"1110",2017-01-14,61
"1111",2017-01-15,124
"1112",2017-01-16,174
"1113",2017-01-17,203
"1114",2017-01-18,114
"1115",2017-01-19,108
"1116",2017-01-20,64
"1117",2017-01-21,80
"1118",2017-01-22,83
"1119",2017-01-23,99
"1120",2017-01-24,171
"1121",2017-01-25,244
"1122",2017-01-26,244
"1123",2017-01-27,102
"1124",2017-01-28,415
"1125",2017-01-29,100
"1126",2017-01-30,73
"1127",2017-01-31,163
"1128",2017-02-01,66
"1129",2017-02-02,168
"1130",2017-02-03,235
"1131",2017-02-04,341
"1132",2017-02-05,45
"1133",2017-02-06,39
"1134",2017-02-07,153
"1135",2017-02-08,88
"1136",2017-02-09,33
"1137",2017-02-10,37
"1138",2017-02-11,84
"1139",2017-02-12,213
"1140",2017-02-13,168
"1141",2017-02-14,236
"1142",2017-02-15,289
"1143",2017-02-16,164
"1144",2017-02-17,65
"1145",2017-02-18,169
"1146",2017-02-19,156
"1147",2017-02-20,39
"1148",2017-02-21,143
"1149",2017-02-22,141
"1150",2017-02-23,61
"1151",2017-02-24,78
"1152",2017-02-25,43
