"","date","data"
"404",2015-09-09,37
"405",2015-09-10,53
"406",2015-09-11,87
"407",2015-09-12,54
"408",2015-09-13,48
"409",2015-09-14,71
"410",2015-09-15,68
"411",2015-09-16,38
"412",2015-09-17,26
"413",2015-09-18,42
"414",2015-09-19,65
"415",2015-09-20,103
"416",2015-09-21,105
"417",2015-09-22,94
"418",2015-09-23,88
"419",2015-09-24,85
"420",2015-09-25,83
"421",2015-09-26,102
"422",2015-09-27,68
"423",2015-09-28,61
"424",2015-09-29,48
"425",2015-09-30,35
"426",2015-10-01,39
"427",2015-10-02,44
"428",2015-10-03,70
"429",2015-10-04,51
"430",2015-10-05,64
"431",2015-10-06,71
"432",2015-10-07,85
"433",2015-10-08,103
"434",2015-10-09,46
"435",2015-10-10,52
"436",2015-10-11,41
"437",2015-10-12,41
"438",2015-10-13,59
"439",2015-10-14,96
"440",2015-10-15,114
"441",2015-10-16,133
"442",2015-10-17,117
"443",2015-10-18,132
"444",2015-10-19,163
"445",2015-10-20,162
"446",2015-10-21,166
"447",2015-10-22,135
"448",2015-10-23,100
"449",2015-10-24,80
"450",2015-10-25,65
"451",2015-10-26,69
"452",2015-10-27,52
"453",2015-10-28,51
"454",2015-10-29,53
"455",2015-10-30,49
"456",2015-10-31,59
"457",2015-11-01,77
"458",2015-11-02,88
"459",2015-11-03,126
"460",2015-11-04,161
"461",2015-11-05,155
"462",2015-11-06,113
"463",2015-11-07,35
"464",2015-11-08,14
"465",2015-11-09,30
"466",2015-11-10,108
"467",2015-11-11,93
"468",2015-11-12,45
"469",2015-11-13,39
"470",2015-11-14,33
"471",2015-11-15,51
"472",2015-11-16,72
"473",2015-11-17,52
"474",2015-11-18,27
"475",2015-11-19,34
"476",2015-11-20,79
"477",2015-11-21,110
"478",2015-11-22,75
"479",2015-11-23,21
"480",2015-11-24,64
"481",2015-11-25,39
"482",2015-11-26,89
"483",2015-11-27,97
"484",2015-11-28,99
"485",2015-11-29,104
"486",2015-11-30,108
"487",2015-12-01,110
"488",2015-12-02,112
"489",2015-12-03,46
"490",2015-12-04,66
"491",2015-12-05,70
"492",2015-12-06,75
"493",2015-12-07,101
"494",2015-12-08,117
"495",2015-12-09,125
"496",2015-12-10,97
"497",2015-12-11,79
"498",2015-12-12,66
"499",2015-12-13,88
"500",2015-12-14,101
"501",2015-12-15,115
"502",2015-12-16,58
"503",2015-12-17,45
"504",2015-12-18,82
"505",2015-12-19,119
"506",2015-12-20,107
"507",2015-12-21,106
"508",2015-12-22,121
"509",2015-12-23,112
"510",2015-12-24,161
"511",2015-12-25,63
"512",2015-12-26,113
"513",2015-12-27,66
"514",2015-12-28,55
"515",2015-12-29,100
"516",2015-12-30,111
"517",2015-12-31,107
"518",2016-01-01,103
"519",2016-01-02,99
"520",2016-01-03,95
"521",2016-01-04,91
"522",2016-01-05,67
"523",2016-01-06,102
"524",2016-01-07,79
"525",2016-01-08,68
"526",2016-01-09,76
"527",2016-01-10,74
"528",2016-01-11,79
"529",2016-01-12,89
"530",2016-01-13,76
"531",2016-01-14,81
"532",2016-01-15,98
"533",2016-01-16,134
"534",2016-01-17,143
"535",2016-01-18,104
"536",2016-01-19,59
"537",2016-01-20,83
"538",2016-01-21,100
"539",2016-01-22,99
"540",2016-01-23,61
"541",2016-01-24,77
"542",2016-01-25,71
"543",2016-01-26,125
"544",2016-01-27,106
"545",2016-01-28,103
"546",2016-01-29,93
"547",2016-01-30,91
"548",2016-01-31,81
"549",2016-02-01,74
"550",2016-02-02,81
"551",2016-02-03,106
"552",2016-02-04,108
"553",2016-02-05,79
"554",2016-02-06,91
"555",2016-02-07,90
"556",2016-02-08,116
"557",2016-02-09,94
"558",2016-02-10,85
"559",2016-02-11,90
"560",2016-02-12,85
"561",2016-02-13,46
"562",2016-02-14,68
"563",2016-02-15,54
"564",2016-02-16,67
"565",2016-02-17,65
"566",2016-02-18,82
"567",2016-02-19,129
"568",2016-02-20,69
"569",2016-02-21,52
"570",2016-02-22,71
"571",2016-02-23,91
"572",2016-02-24,71
"573",2016-02-25,91
"574",2016-02-26,94
"575",2016-02-27,129
"576",2016-02-28,97
"577",2016-02-29,99
"578",2016-03-01,72
"579",2016-03-02,82
"580",2016-03-03,103
"581",2016-03-04,123
"582",2016-03-05,59
"583",2016-03-06,79
"584",2016-03-07,101
"585",2016-03-08,77
"586",2016-03-09,63
"587",2016-03-10,58
"588",2016-03-11,72
"589",2016-03-12,78
"590",2016-03-13,115
"591",2016-03-14,140
"592",2016-03-15,100
"593",2016-03-16,114
"594",2016-03-17,120
"595",2016-03-18,118
"596",2016-03-19,134
"597",2016-03-20,144
"598",2016-03-21,152
"599",2016-03-22,141
"600",2016-03-23,134
"601",2016-03-24,82
"602",2016-03-25,122
"603",2016-03-26,137
"604",2016-03-27,140
"605",2016-03-28,129
"606",2016-03-29,152
"607",2016-03-30,137
"608",2016-03-31,84
"609",2016-04-01,100
"610",2016-04-02,127
"611",2016-04-03,109
"612",2016-04-04,54
"613",2016-04-05,81
"614",2016-04-06,112
"615",2016-04-07,90
"616",2016-04-08,114
"617",2016-04-09,160
"618",2016-04-10,168
"619",2016-04-11,81
"620",2016-04-12,95
"621",2016-04-13,104
"622",2016-04-14,102
"623",2016-04-15,96
"624",2016-04-16,94
"625",2016-04-17,62
"626",2016-04-18,88
"627",2016-04-19,81
"628",2016-04-20,106
"629",2016-04-21,73
"630",2016-04-22,130
"631",2016-04-23,135
"632",2016-04-24,101
"633",2016-04-25,93
"634",2016-04-26,107
"635",2016-04-27,73
"636",2016-04-28,81
"637",2016-04-29,100
"638",2016-04-30,125
"639",2016-05-01,84
"640",2016-05-02,90
"641",2016-05-03,46
"642",2016-05-04,51
"643",2016-05-05,78
"644",2016-05-06,85
"645",2016-05-07,81
"646",2016-05-08,66
"647",2016-05-09,77
"648",2016-05-10,61
"649",2016-05-11,57
"650",2016-05-12,65
"651",2016-05-13,79
"652",2016-05-14,77
"653",2016-05-15,77
"654",2016-05-16,63
"655",2016-05-17,121
"656",2016-05-18,102
"657",2016-05-19,83
"658",2016-05-20,97
"659",2016-05-21,92
"660",2016-05-22,122
"661",2016-05-23,145
"662",2016-05-24,85
"663",2016-05-25,157
"664",2016-05-26,173
"665",2016-05-27,159
"666",2016-05-28,135
"667",2016-05-29,133
"668",2016-05-30,151
"669",2016-05-31,141
"670",2016-06-01,88
"671",2016-06-02,70
"672",2016-06-03,91
"673",2016-06-04,99
"674",2016-06-05,102
"675",2016-06-06,58
"676",2016-06-07,89
"677",2016-06-08,91
"678",2016-06-09,106
"679",2016-06-10,121
"680",2016-06-11,105
"681",2016-06-12,77
"682",2016-06-13,120
"683",2016-06-14,109
"684",2016-06-15,85
"685",2016-06-16,70
"686",2016-06-17,116
"687",2016-06-18,141
"688",2016-06-19,101
"689",2016-06-20,117
"690",2016-06-21,125
"691",2016-06-22,143
"692",2016-06-23,90
"693",2016-06-24,102
"694",2016-06-25,71
"695",2016-06-26,75
"696",2016-06-27,83
"697",2016-06-28,133
"698",2016-06-29,94
"699",2016-06-30,75
"700",2016-07-01,60
"701",2016-07-02,35
"702",2016-07-03,95
"703",2016-07-04,64
"704",2016-07-05,32
"705",2016-07-06,40
"706",2016-07-07,85
"707",2016-07-08,115
"708",2016-07-09,91
"709",2016-07-10,83
"710",2016-07-11,112
"711",2016-07-12,97
"712",2016-07-13,71
"713",2016-07-14,71
"714",2016-07-15,47
"715",2016-07-16,26
"716",2016-07-17,42
"717",2016-07-18,71
"718",2016-07-19,82
"719",2016-07-20,86
"720",2016-07-21,80
"721",2016-07-22,87
"722",2016-07-23,95
"723",2016-07-24,88
"724",2016-07-25,102
"725",2016-07-26,89
"726",2016-07-27,87
"727",2016-07-28,121
"728",2016-07-29,99
"729",2016-07-30,104
"730",2016-07-31,95
"731",2016-08-01,86
"732",2016-08-02,71
"733",2016-08-03,73
"734",2016-08-04,77
"735",2016-08-05,92
"736",2016-08-06,132
"737",2016-08-07,99
"738",2016-08-08,100
"739",2016-08-09,77
"740",2016-08-10,130
"741",2016-08-11,82
"742",2016-08-12,105
"743",2016-08-13,94
"744",2016-08-14,102
"745",2016-08-15,90
"746",2016-08-16,106
"747",2016-08-17,101
"748",2016-08-18,119
"749",2016-08-19,142
"750",2016-08-20,85
"751",2016-08-21,75
"752",2016-08-22,81
"753",2016-08-23,86
"754",2016-08-24,90
"755",2016-08-25,77
"756",2016-08-26,35
"757",2016-08-27,27
"758",2016-08-28,25
"759",2016-08-29,32
"760",2016-08-30,51
"761",2016-08-31,36
"762",2016-09-01,114
"763",2016-09-02,93
"764",2016-09-03,64
"765",2016-09-04,60
"766",2016-09-05,72
"767",2016-09-06,114
"768",2016-09-07,156
"769",2016-09-08,114
"770",2016-09-09,98
"771",2016-09-10,98
"772",2016-09-11,103
"773",2016-09-12,78
"774",2016-09-13,44
"775",2016-09-14,80
"776",2016-09-15,100
"777",2016-09-16,121
"778",2016-09-17,77
"779",2016-09-18,61
"780",2016-09-19,26
"781",2016-09-20,38
"782",2016-09-21,85
"783",2016-09-22,97
"784",2016-09-23,114
"785",2016-09-24,131
"786",2016-09-25,124
"787",2016-09-26,105
"788",2016-09-27,90
"789",2016-09-28,82
"790",2016-09-29,32
"791",2016-09-30,56
"792",2016-10-01,92
"793",2016-10-02,68
"794",2016-10-03,38
"795",2016-10-04,65
"796",2016-10-05,47
"797",2016-10-06,76
"798",2016-10-07,56
"799",2016-10-08,47
"800",2016-10-09,38
"801",2016-10-10,47
"802",2016-10-11,84
"803",2016-10-12,109
"804",2016-10-13,78
"805",2016-10-14,127
"806",2016-10-15,151
"807",2016-10-16,124
"808",2016-10-17,113
"809",2016-10-18,104
"810",2016-10-19,119
"811",2016-10-20,129
"812",2016-10-21,53
"813",2016-10-22,67
"814",2016-10-23,27
"815",2016-10-24,33
"816",2016-10-25,41
"817",2016-10-26,85
"818",2016-10-27,89
"819",2016-10-28,72
"820",2016-10-29,68
"821",2016-10-30,50
"822",2016-10-31,67
"823",2016-11-01,45
"824",2016-11-02,65
"825",2016-11-03,87
"826",2016-11-04,118
"827",2016-11-05,140
"828",2016-11-06,70
"829",2016-11-07,86
"830",2016-11-08,148
"831",2016-11-09,91
"832",2016-11-10,92
"833",2016-11-11,81
"834",2016-11-12,107
"835",2016-11-13,103
"836",2016-11-14,99
"837",2016-11-15,79
"838",2016-11-16,92
"839",2016-11-17,116
"840",2016-11-18,156
"841",2016-11-19,113
"842",2016-11-20,88
"843",2016-11-21,100
"844",2016-11-22,74
"845",2016-11-23,65
"846",2016-11-24,56
"847",2016-11-25,73
"848",2016-11-26,117
"849",2016-11-27,142
"850",2016-11-28,129
"851",2016-11-29,80
"852",2016-11-30,94
"853",2016-12-01,91
"854",2016-12-02,66
"855",2016-12-03,94
"856",2016-12-04,145
"857",2016-12-05,148
"858",2016-12-06,50
"859",2016-12-07,90
"860",2016-12-08,108
"861",2016-12-09,85
"862",2016-12-10,81
"863",2016-12-11,81
"864",2016-12-12,95
"865",2016-12-13,129
"866",2016-12-14,107
"867",2016-12-15,74
"868",2016-12-16,70
"869",2016-12-17,113
"870",2016-12-18,122
"871",2016-12-19,84
"872",2016-12-20,107
"873",2016-12-21,95
"874",2016-12-22,58
"875",2016-12-23,119
"876",2016-12-24,149
"877",2016-12-25,133
"878",2016-12-26,110
"879",2016-12-27,94
"880",2016-12-28,92
"881",2016-12-29,70
"882",2016-12-30,88
"883",2016-12-31,131
"884",2017-01-01,156
"885",2017-01-02,170
"886",2017-01-03,142
"887",2017-01-04,113
"888",2017-01-05,75
"889",2017-01-06,48
"890",2017-01-07,118
"891",2017-01-08,80
"892",2017-01-09,132
"893",2017-01-10,67
"894",2017-01-11,52
"895",2017-01-12,67
"896",2017-01-13,57
"897",2017-01-14,56
"898",2017-01-15,59
"899",2017-01-16,91
"900",2017-01-17,137
"901",2017-01-18,167
"902",2017-01-19,167
"903",2017-01-20,131
"904",2017-01-21,115
"905",2017-01-22,99
"906",2017-01-23,121
"907",2017-01-24,96
"908",2017-01-25,118
"909",2017-01-26,147
"910",2017-01-27,75
"911",2017-01-28,58
"912",2017-01-29,70
"913",2017-01-30,109
"914",2017-01-31,72
"915",2017-02-01,81
"916",2017-02-02,67
"917",2017-02-03,137
"918",2017-02-04,169
"919",2017-02-05,141
"920",2017-02-06,104
"921",2017-02-07,89
"922",2017-02-08,107
"923",2017-02-09,76
"924",2017-02-10,73
"925",2017-02-11,70
"926",2017-02-12,72
"927",2017-02-13,100
"928",2017-02-14,113
"929",2017-02-15,132
"930",2017-02-16,142
"931",2017-02-17,73
"932",2017-02-18,72
"933",2017-02-19,97
"934",2017-02-20,86
"935",2017-02-21,103
"936",2017-02-22,99
"937",2017-02-23,85
"938",2017-02-24,72
"939",2017-02-25,108
"940",2017-02-26,109
"941",2017-02-27,89
"942",2017-02-28,93
"943",2017-03-01,134
"944",2017-03-02,87
"945",2017-03-03,83
"946",2017-03-04,115
"947",2017-03-05,147
"948",2017-03-06,94
"949",2017-03-07,81
"950",2017-03-08,80
"951",2017-03-09,81
"952",2017-03-10,95
"953",2017-03-11,122
"954",2017-03-12,166
"955",2017-03-13,136
"956",2017-03-14,106
"957",2017-03-15,86
"958",2017-03-16,138
"959",2017-03-17,155
"960",2017-03-18,150
"961",2017-03-19,157
"962",2017-03-20,167
"963",2017-03-21,161
"964",2017-03-22,107
"965",2017-03-23,139
"966",2017-03-24,117
"967",2017-03-25,139
"968",2017-03-26,138
"969",2017-03-27,152
"970",2017-03-28,161
"971",2017-03-29,129
"972",2017-03-30,134
"973",2017-03-31,115
"974",2017-04-01,62
"975",2017-04-02,103
"976",2017-04-03,153
"977",2017-04-04,144
"978",2017-04-05,98
"979",2017-04-06,66
"980",2017-04-07,90
"981",2017-04-08,127
"982",2017-04-09,98
"983",2017-04-10,64
"984",2017-04-11,87
"985",2017-04-12,52
"986",2017-04-13,87
"987",2017-04-14,82
"988",2017-04-15,110
"989",2017-04-16,108
"990",2017-04-17,96
"991",2017-04-18,83
"992",2017-04-19,64
"993",2017-04-20,84
"994",2017-04-21,81
"995",2017-04-22,94
"996",2017-04-23,90
"997",2017-04-24,75
"998",2017-04-25,105
"999",2017-04-26,73
"1000",2017-04-27,59
"1001",2017-04-28,87
"1002",2017-04-29,95
"1003",2017-04-30,151
"1004",2017-05-01,137
"1005",2017-05-02,146
"1006",2017-05-03,110
"1007",2017-05-04,111
"1008",2017-05-05,91
"1009",2017-05-06,84
"1010",2017-05-07,69
"1011",2017-05-08,117
"1012",2017-05-09,107
"1013",2017-05-10,77
"1014",2017-05-11,103
"1015",2017-05-12,136
"1016",2017-05-13,94
"1017",2017-05-14,62
"1018",2017-05-15,51
"1019",2017-05-16,65
"1020",2017-05-17,71
"1021",2017-05-18,93
"1022",2017-05-19,94
"1023",2017-05-20,82
"1024",2017-05-21,72
"1025",2017-05-22,95
"1026",2017-05-23,83
"1027",2017-05-24,67
"1028",2017-05-25,60
"1029",2017-05-26,32
"1030",2017-05-27,63
"1031",2017-05-28,80
"1032",2017-05-29,121
"1033",2017-05-30,85
"1034",2017-05-31,77
"1035",2017-06-01,76
"1036",2017-06-02,43
"1037",2017-06-03,45
"1038",2017-06-04,49
"1039",2017-06-05,54
"1040",2017-06-06,46
"1041",2017-06-07,38
"1042",2017-06-08,95
"1043",2017-06-09,121
"1044",2017-06-10,87
"1045",2017-06-11,40
"1046",2017-06-12,50
"1047",2017-06-13,70
"1048",2017-06-14,82
"1049",2017-06-15,95
"1050",2017-06-16,125
"1051",2017-06-17,110
"1052",2017-06-18,94
"1053",2017-06-19,112
"1054",2017-06-20,96
"1055",2017-06-21,102
"1056",2017-06-22,84
"1057",2017-06-23,94
"1058",2017-06-24,88
"1059",2017-06-25,90
"1060",2017-06-26,74
"1061",2017-06-27,75
"1062",2017-06-28,114
"1063",2017-06-29,118
"1064",2017-06-30,129
"1065",2017-07-01,108
"1066",2017-07-02,74
"1067",2017-07-03,63
"1068",2017-07-04,91
"1069",2017-07-05,99
"1070",2017-07-06,117
"1071",2017-07-07,61
"1072",2017-07-08,86
"1073",2017-07-09,75
"1074",2017-07-10,73.05
"1075",2017-07-11,71.1
"1076",2017-07-12,69.15
"1077",2017-07-13,67.2
"1078",2017-07-14,65.25
"1079",2017-07-15,63.3
"1080",2017-07-16,61.35
"1081",2017-07-17,59.4
"1082",2017-07-18,57.45
"1083",2017-07-19,55.5
"1084",2017-07-20,53.55
"1085",2017-07-21,51.6
"1086",2017-07-22,49.65
"1087",2017-07-23,47.7
"1088",2017-07-24,45.75
"1089",2017-07-25,43.8
"1090",2017-07-26,41.85
"1091",2017-07-27,39.9
"1092",2017-07-28,37.95
"1093",2017-07-29,36
"1094",2017-07-30,57
"1095",2017-07-31,52
"1096",2017-08-01,55
"1097",2017-08-02,82
"1098",2017-08-03,88.75
"1099",2017-08-04,95.5
"1100",2017-08-05,102.25
"1101",2017-08-06,109
"1102",2017-08-07,85
"1103",2017-08-08,99
"1104",2017-08-09,86
"1105",2017-08-10,24
"1106",2017-08-11,25.8823529411765
"1107",2017-08-12,27.7647058823529
"1108",2017-08-13,29.6470588235294
"1109",2017-08-14,31.5294117647059
"1110",2017-08-15,33.4117647058824
"1111",2017-08-16,35.2941176470588
"1112",2017-08-17,37.1764705882353
"1113",2017-08-18,39.0588235294118
"1114",2017-08-19,40.9411764705882
"1115",2017-08-20,42.8235294117647
"1116",2017-08-21,44.7058823529412
"1117",2017-08-22,46.5882352941177
"1118",2017-08-23,48.4705882352941
"1119",2017-08-24,50.3529411764706
"1120",2017-08-25,52.2352941176471
"1121",2017-08-26,54.1176470588235
"1122",2017-08-27,56
"1123",2017-08-28,70
"1124",2017-08-29,33
"1125",2017-08-30,30
"1126",2017-08-31,33.0833333333333
"1127",2017-09-01,36.1666666666667
"1128",2017-09-02,39.25
"1129",2017-09-03,42.3333333333333
"1130",2017-09-04,45.4166666666667
"1131",2017-09-05,48.5
"1132",2017-09-06,51.5833333333333
"1133",2017-09-07,54.6666666666667
"1134",2017-09-08,57.75
"1135",2017-09-09,60.8333333333333
"1136",2017-09-10,63.9166666666667
"1137",2017-09-11,67
